LGA,date,month_index,group,scenario,bau_cases,scenario_cases,cases_averted,cases_averted_low,cases_averted_high,coverage_CM,coverage_IPTp,coverage_Dual AI,coverage_PMC,coverage_Vac,coverage_LSM,coverage_Pyr
Ikwuano,2027-09-01,17,U5,Maximum,2325.4777099414205,1506.8463295137374,818.6313804276831,28.51125391580876,20693.38049241758,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-10-01,18,A5,Maximum,1670.6293003356634,1327.202077040351,343.4272232953124,0.0,646380.491796298,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-10-01,18,PW,Maximum,1554.4018730256353,1078.334773619697,476.0670994059383,0.0,1052262.0270220423,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-10-01,18,U5,Maximum,2545.9351289964407,1649.696743128537,896.2383858679036,27.685259856903613,25528.951644602595,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-11-01,19,A5,Maximum,1661.6409653511967,1320.061452331972,341.5795130192246,0.0,808755.442487766,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-11-01,19,PW,Maximum,1535.116486357422,1064.9559277575543,470.1605585998677,0.0,1305463.048164541,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-11-01,19,U5,Maximum,2786.082914241506,1805.3059786806143,980.7769355608916,26.899827490880618,31447.79857608021,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-12-01,20,A5,Maximum,1654.0563873463727,1314.036017677226,340.0203696691467,0.0,1006182.3312779898,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-12-01,20,PW,Maximum,1516.9291433351011,1052.3388274046426,464.5903159304585,0.0,1609598.7312355656,0.95,0.9,0.9,0.9,,,
Ikwuano,2027-12-01,20,U5,Maximum,3054.9979550467147,1979.555613693703,1075.4423413530117,26.21365421856049,38781.856023911794,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-01-01,21,A5,Maximum,1644.0125289450223,1306.0568509470045,337.9556779980178,0.0,1242426.1832339056,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-01-01,21,PW,Maximum,1497.3192559627275,1038.7348657603893,458.5843902023382,0.0,1970080.8608005233,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-01-01,21,U5,Maximum,3344.2872625662053,2167.0072195894636,1177.2800429767417,25.521195771203292,47710.476867202786,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-02-01,22,A5,Maximum,1635.979570027752,1299.6752079591563,336.30436206859576,0.0,1527444.132600829,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-02-01,22,PW,Maximum,1479.300631891902,1026.2348107581836,453.0658211337184,0.0,2399525.8445860986,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-02-01,22,U5,Maximum,3675.625654365322,2381.705488841875,1293.920165523447,24.964246244185038,58892.188442716695,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-03-01,23,A5,Maximum,1628.3003922713103,1293.5746201948546,334.72577207645577,0.0,1868510.6888223141,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-03-01,23,PW,Maximum,1461.7527870878846,1014.0613493241586,447.69143776372596,0.0,2907343.1986204907,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-03-01,23,U5,Maximum,4042.0939880302662,2619.1670052887243,1422.926982741542,24.446579606960817,72697.81152258185,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-04-01,24,A5,Maximum,1619.8734530407298,1286.8799864734947,332.99346656723515,0.0,2273616.0716280807,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-04-01,24,PW,Maximum,1443.9478546759276,1001.7095385762794,442.23831609964816,0.0,3503758.704817636,0.95,0.9,0.9,0.9,,,
Ikwuano,2028-04-01,24,U5,Maximum,4451.276951796368,2884.306440689305,1566.970511107063,23.98381616018107,89826.35810049833,0.95,0.9,0.9,0.9,,,
Isiala Ngwa North,2026-05-01,1,A5,BAU,1553.8770260963342,1553.8770260963342,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-05-01,1,PW,BAU,1714.0391024249213,1714.0391024249213,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-05-01,1,U5,BAU,245.0,245.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-06-01,2,A5,BAU,1497.3616691090242,1497.3616691090242,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-06-01,2,PW,BAU,1406.1495812839823,1406.1495812839823,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-06-01,2,U5,BAU,1285.0,1285.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-07-01,3,A5,BAU,1436.7830529064934,1436.7830529064934,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-07-01,3,PW,BAU,1424.8789384948716,1424.8789384948716,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-07-01,3,U5,BAU,1229.0,1229.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-08-01,4,A5,BAU,1379.473296051654,1379.473296051654,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-08-01,4,PW,BAU,1418.182662853982,1418.182662853982,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-08-01,4,U5,BAU,1453.0,1453.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-09-01,5,A5,BAU,1322.4376237141075,1322.4376237141075,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-09-01,5,PW,BAU,1538.571203890516,1538.571203890516,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-09-01,5,U5,BAU,936.0,936.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-10-01,6,A5,BAU,1270.4613053357414,1270.4613053357414,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-10-01,6,PW,BAU,1523.5694228121708,1523.5694228121708,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-10-01,6,U5,BAU,1054.0,1054.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-11-01,7,A5,BAU,1220.4470824337434,1220.4470824337434,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-11-01,7,PW,BAU,1529.3897568776943,1529.3897568776943,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-11-01,7,U5,BAU,1252.0,1252.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-12-01,8,A5,BAU,1172.6556681732734,1172.6556681732734,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-12-01,8,PW,BAU,1530.8061547772852,1530.8061547772852,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-12-01,8,U5,BAU,1011.0,1011.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-01-01,9,A5,BAU,1125.7344926423302,1125.7344926423302,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-01-01,9,PW,BAU,1624.7196610209833,1624.7196610209833,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-01-01,9,U5,BAU,1300.0,1300.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-02-01,10,A5,BAU,1081.096748969278,1081.096748969278,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-02-01,10,PW,BAU,1706.7003989367781,1706.7003989367781,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-02-01,10,U5,BAU,539.0,539.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-03-01,11,A5,BAU,1039.7174817747252,1039.7174817747252,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-03-01,11,PW,BAU,1695.4357998174428,1695.4357998174428,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-03-01,11,U5,BAU,702.0,702.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-04-01,12,A5,BAU,999.5248852140938,999.5248852140938,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-04-01,12,PW,BAU,1732.5006768461558,1732.5006768461558,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-04-01,12,U5,BAU,531.0,531.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-05-01,13,A5,BAU,961.3015698672519,961.3015698672519,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-05-01,13,PW,BAU,1741.8995459801852,1741.8995459801852,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-05-01,13,U5,BAU,245.0,245.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-06-01,14,A5,BAU,924.7519230541254,924.7519230541254,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-06-01,14,PW,BAU,1795.0015190565894,1795.0015190565894,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-06-01,14,U5,BAU,1285.0,1285.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-07-01,15,A5,BAU,889.775071048556,889.775071048556,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-07-01,15,PW,BAU,1803.548474411595,1803.548474411595,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-07-01,15,U5,BAU,1229.0,1229.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-08-01,16,A5,BAU,856.3066434858615,856.3066434858615,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-08-01,16,PW,BAU,1816.0406370806427,1816.0406370806427,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-08-01,16,U5,BAU,1453.0,1453.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-09-01,17,A5,BAU,824.2702945473907,824.2702945473907,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-09-01,17,PW,BAU,1809.860311098577,1809.860311098577,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-09-01,17,U5,BAU,936.0,936.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-10-01,18,A5,BAU,793.6054531125426,793.6054531125426,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-10-01,18,PW,BAU,1823.5238791122301,1823.5238791122301,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-10-01,18,U5,BAU,1054.0,1054.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-11-01,19,A5,BAU,764.2428453073364,764.2428453073364,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-11-01,19,PW,BAU,1834.3084369142387,1834.3084369142387,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-11-01,19,U5,BAU,1252.0,1252.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-12-01,20,A5,BAU,736.1217180190807,736.1217180190807,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-12-01,20,PW,BAU,1845.8033995974504,1845.8033995974504,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2027-12-01,20,U5,BAU,1011.0,1011.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-01-01,21,A5,BAU,709.1819272865731,709.1819272865731,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-01-01,21,PW,BAU,1844.3932218831076,1844.3932218831076,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-01-01,21,U5,BAU,1300.0,1300.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-02-01,22,A5,BAU,683.3706180443736,683.3706180443736,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-02-01,22,PW,BAU,1845.2693921979135,1845.2693921979135,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-02-01,22,U5,BAU,539.0,539.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-03-01,23,A5,BAU,658.6370719760838,658.6370719760838,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-03-01,23,PW,BAU,1858.538263441033,1858.538263441033,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-03-01,23,U5,BAU,702.0,702.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-04-01,24,A5,BAU,634.928410652982,634.928410652982,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-04-01,24,PW,BAU,1865.5924950655121,1865.5924950655121,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2028-04-01,24,U5,BAU,531.0,531.0,0.0,0.0,0.0,0.55,0.45,0.4,0.35,0.25,,
Isiala Ngwa North,2026-05-01,1,A5,Scenario 1,1553.8770260963342,1548.0962335885354,5.780792507798878,1.3526705693932115,23.244652977693477,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Isiala Ngwa North,2026-05-01,1,PW,Scenario 1,1714.0391024249213,1703.6538715146123,10.38523091030902,2.9641558648126534,32.81366416264427,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Isiala Ngwa North,2026-05-01,1,U5,Scenario 1,245.0,242.24765043063314,2.7523495693668565,1.9189092698797907,2.7576771745276005,0.5583333333333333,0.45833333333333337,0.4083333333333333,0.35833333333333334,0.2583333333333333,,
Isiala Ngwa North,2026-06-01,2,A5,Scenario 1,1497.3616691090242,1486.2280876748523,11.133581434171901,1.1883877681232633,97.59044395635647,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Isiala Ngwa North,2026-06-01,2,PW,Scenario 1,1406.1495812839823,1389.1416492572077,17.007932026774597,2.4080190663341767,107.84226670349017,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Isiala Ngwa North,2026-06-01,2,U5,Scenario 1,1285.0,1256.2407946330977,28.75920536690228,20.017674570676377,28.853831891307664,0.5666666666666667,0.4666666666666667,0.4166666666666667,0.36666666666666664,0.26666666666666666,,
Isiala Ngwa North,2026-07-01,3,A5,Scenario 1,1436.7830529064934,1420.7691244293085,16.01392847718489,0.9363767133999445,253.9629004936869,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Isiala Ngwa North,2026-07-01,3,PW,Scenario 1,1424.8789384948716,1399.0751705633947,25.80376793147684,2.1274172798043622,279.40549734844535,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Isiala Ngwa North,2026-07-01,3,U5,Scenario 1,1229.0,1187.9018915254544,41.0981084745456,28.55903994587618,41.28914564422939,0.5750000000000001,0.47500000000000003,0.42500000000000004,0.375,0.275,,
Isiala Ngwa North,2026-08-01,4,A5,Scenario 1,1379.473296051654,1358.986890079747,20.48640597190706,0.7199281006733642,533.3322932853625,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Isiala Ngwa North,2026-08-01,4,PW,Scenario 1,1418.182662853982,1384.0028776508623,34.17978520311976,1.7795949315040929,581.4793080135205,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Isiala Ngwa North,2026-08-01,4,U5,Scenario 1,1453.0,1388.467583379495,64.53241662050505,44.769667394994826,64.92023772516768,0.5833333333333334,0.48333333333333334,0.43333333333333335,0.3833333333333333,0.2833333333333333,,
Isiala Ngwa North,2026-09-01,5,A5,Scenario 1,1322.4376237141075,1297.9049692838853,24.532654430222237,0.5480411201391249,984.7674740507646,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Isiala Ngwa North,2026-09-01,5,PW,Scenario 1,1538.571203890516,1492.3056912688783,46.265512621637754,1.603955408884154,1172.4689320655816,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Isiala Ngwa North,2026-09-01,5,U5,Scenario 1,936.0,884.239257803878,51.76074219612201,35.85004897068325,52.1424505681598,0.5916666666666667,0.4916666666666667,0.44166666666666665,0.39166666666666666,0.29166666666666663,,
Isiala Ngwa North,2026-10-01,6,A5,Scenario 1,1270.4613053357414,1242.198277258888,28.26302807685329,0.4160528704994686,1672.6191803565162,0.6000000000000001,0.5,0.45,0.4,0.3,,
Isiala Ngwa North,2026-10-01,6,PW,Scenario 1,1523.5694228121708,1468.6943350032914,54.87508780887947,1.3088133471235963,1994.934953346601,0.6000000000000001,0.5,0.45,0.4,0.3,,
Isiala Ngwa North,2026-10-01,6,U5,Scenario 1,1054.0,984.3297263287686,69.67027367123137,48.17472589998107,70.27937461499846,0.6000000000000001,0.5,0.45,0.4,0.3,,
Isiala Ngwa North,2026-11-01,7,A5,Scenario 1,1220.4470824337434,1188.793020373567,31.65406206017633,0.3138015518193278,2668.946687737771,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Isiala Ngwa North,2026-11-01,7,PW,Scenario 1,1529.3897568776943,1465.2438058029713,64.14595107472292,1.0792447625137775,3251.0213652694947,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Isiala Ngwa North,2026-11-01,7,U5,Scenario 1,1252.0,1155.825987705265,96.1740122947349,66.39129122353268,97.1467309999307,0.6083333333333334,0.5083333333333334,0.45833333333333337,0.4083333333333333,0.30833333333333335,,
Isiala Ngwa North,2026-12-01,8,A5,Scenario 1,1172.6556681732734,1137.9197158412208,34.73595233205265,0.2341434323083238,4060.482460330677,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Isiala Ngwa North,2026-12-01,8,PW,Scenario 1,1530.8061547772852,1457.5652222368424,73.24093254044283,0.8845488780121791,5059.295827302936,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Isiala Ngwa North,2026-12-01,8,U5,Scenario 1,1011.0,922.5913173143155,88.40868268568454,60.929711249488605,89.42441625365132,0.6166666666666667,0.5166666666666667,0.4666666666666667,0.41666666666666663,0.31666666666666665,,
Isiala Ngwa North,2027-01-01,9,A5,Scenario 1,1125.7344926423302,1088.2455441026316,37.48894853969864,0.17121625343446656,5940.809898220585,0.625,0.525,0.475,0.425,0.32499999999999996,,
Isiala Ngwa North,2027-01-01,9,PW,Scenario 1,1624.7196610209833,1537.4316463509879,87.28801466999539,0.7707603474884124,8067.723252557451,0.625,0.525,0.475,0.425,0.32499999999999996,,
Isiala Ngwa North,2027-01-01,9,U5,Scenario 1,1300.0,1172.6095848498958,127.39041515010422,87.64980572562729,129.02959565833157,0.625,0.525,0.475,0.425,0.32499999999999996,,
Isiala Ngwa North,2027-02-01,10,A5,Scenario 1,1081.096748969278,1041.1211296441152,39.975619325162825,0.12120053476638404,8426.957149054448,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Isiala Ngwa North,2027-02-01,10,PW,Scenario 1,1706.7003989367781,1605.0099193003812,101.69047963639696,0.6630058139223083,12383.487671031558,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Isiala Ngwa North,2027-02-01,10,U5,Scenario 1,539.0,480.54314090626934,58.45685909373066,40.15400599365381,59.28981536569552,0.6333333333333333,0.5333333333333334,0.48333333333333334,0.43333333333333335,0.3333333333333333,,
Isiala Ngwa North,2027-03-01,11,A5,Scenario 1,1039.7174817747252,997.4560376163886,42.261444158336644,0.08109479123436136,11660.132239194063,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Isiala Ngwa North,2027-03-01,11,PW,Scenario 1,1695.4357998174428,1584.5219657129717,110.9138341044711,0.5326010081695163,17563.939741133014,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Isiala Ngwa North,2027-03-01,11,U5,Scenario 1,702.0,618.5798361115861,83.42016388841387,57.20616593117188,84.72436909498333,0.6416666666666667,0.5416666666666667,0.4916666666666667,0.44166666666666665,0.3416666666666667,,
Isiala Ngwa North,2027-04-01,12,A5,Scenario 1,999.5248852140938,955.2337692687604,44.291115945333445,0.04826554474971334,15769.424461518764,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-04-01,12,PW,Scenario 1,1732.5006768461558,1609.0895370831097,123.4111397630461,0.4387421160677758,25125.732352735824,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-04-01,12,U5,Scenario 1,531.0,462.4337732299623,68.5662267700377,46.941792054857984,69.73340676082171,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-05-01,13,A5,Scenario 1,961.3015698672519,918.7042119432402,42.5973579240117,0.01941377932784394,19346.7417629658,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-05-01,13,PW,Scenario 1,1741.8995459801852,1617.818897011275,124.08064896891005,0.3476956490664733,30476.941037051147,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-05-01,13,U5,Scenario 1,245.0,213.3639819987585,31.636018001241496,21.658642285198127,32.174547375520376,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-06-01,14,A5,Scenario 1,924.7519230541254,883.774159267997,40.977763786128435,0.0,23475.9087959585,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-06-01,14,PW,Scenario 1,1795.0015190565894,1667.1382597207064,127.86325933588296,0.2833805266385956,37684.55590842292,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-06-01,14,U5,Scenario 1,1285.0,1119.0723137485907,165.92768625140934,113.59736872032488,168.75221786752536,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-07-01,15,A5,Scenario 1,889.775071048556,850.347207450505,39.427863598050976,0.0,28206.026523962966,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-07-01,15,PW,Scenario 1,1803.548474411595,1675.0763902042636,128.47208420733136,0.22139140400117863,45210.31803605973,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-07-01,15,U5,Scenario 1,1229.0,1070.3034035774458,158.6965964225542,108.64682191227962,161.39803561026338,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-08-01,16,A5,Scenario 1,856.3066434858615,818.3618385165807,37.94480496928077,0.0,33587.96278772922,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-08-01,16,PW,Scenario 1,1816.0406370806427,1686.6786992336008,129.36193784704187,0.17108682634621486,54109.673607182456,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-08-01,16,U5,Scenario 1,1453.0,1265.379044262025,187.620955737975,128.44900914446077,190.81476463931062,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-09-01,17,A5,Scenario 1,824.2702945473907,787.7450896964151,36.52520485097557,0.0,39672.983418126125,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-09-01,17,PW,Scenario 1,1809.860311098577,1680.9386161234413,128.92169497513578,0.12703142775101095,63828.93533738679,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-09-01,17,U5,Scenario 1,936.0,815.1374985748488,120.86250142515121,82.7448537916141,122.9199034428043,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-10-01,18,A5,Scenario 1,793.6054531125426,758.4390739071589,35.16637920538369,0.0,46513.49415487028,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-10-01,18,PW,Scenario 1,1823.5238791122301,1693.6288878352052,129.89499127702493,0.09288558998248375,75826.22640433395,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-10-01,18,U5,Scenario 1,1054.0,917.9005592926183,136.09944070738175,93.17636313713808,138.4162160563203,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-11-01,19,A5,Scenario 1,764.2428453073364,730.3775869504639,33.86525835687257,0.0,54161.75519480882,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-11-01,19,PW,Scenario 1,1834.3084369142387,1703.6452297352093,130.6632071790293,0.06404737868670296,89608.53221446904,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-11-01,19,U5,Scenario 1,1252.0,1090.3334916834517,161.6665083165483,110.68008220844104,164.4185033230674,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-12-01,20,A5,Scenario 1,736.1217180190807,703.5025678158544,32.619150203226354,0.0,62670.40521254763,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-12-01,20,PW,Scenario 1,1845.8033995974504,1714.3213722787077,131.48202731874267,0.03990271426271397,105577.11752244504,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2027-12-01,20,U5,Scenario 1,1011.0,880.4530032683464,130.54699673165362,89.37505040953187,132.76925468020863,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2028-01-01,21,A5,Scenario 1,709.1819272865731,677.75653765152,31.42538963505308,0.0,72091.77913305257,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2028-01-01,21,PW,Scenario 1,1844.3932218831076,1713.0116456876003,131.38157619550725,0.018663879001997147,123134.4101314568,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2028-01-01,21,U5,Scenario 1,1300.0,1132.13541468729,167.86458531271,114.92340804390847,170.72208811500604,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2028-02-01,22,A5,Scenario 1,683.3706180443736,653.0889835146296,30.281634529743997,0.0,82478.27484263573,0.65,0.55,0.5,0.45,0.35,,
Isiala Ngwa North,2028-02-01,22,PW,Scenario 1,1845.2693921979135,1713.8254038033106,131.4439883946029,0.0009356956946427325,143365.31154002948,0.65,0.55,0.5,0.45,0.35,,
